id,date,text,sender_id
1923,2025-02-14 14:59:53+00:00,это как так то,1189863314.0
1924,2025-02-14 15:52:27+00:00,Да,836251293.0
1925,2025-02-14 19:39:54+00:00,"Время на выполнение ТМ доп и КР доп включено во время выполнения соответствующих ТМ и КР? То есть время одинаково, если планируешь ответить на доп вопросы при выполнении вышеупомянутых контрольных точек?",1317126783.0
1926,2025-02-14 20:11:48+00:00,"Если у меня пропущена только ДЗ2, то мне ничего делать не надо? Когда ожидать баллы?",1456628149.0
1927,2025-02-14 20:13:52+00:00,"Закрепите, пожалуйста",1456628149.0
1928,2025-02-15 05:20:40+00:00,"Доброе утро! Как узнать, на сколько баллов написана работа, и где они выставляются? Что-то должно поменяться в зачетке или как-то ещё?",1899161473.0
1929,2025-02-15 05:40:35+00:00,Доброе! Смотрите на странице записи на сайте НОЦМ.,
1930,2025-02-15 05:43:00+00:00,Благодарю🎩,1899161473.0
1931,2025-02-15 10:01:11+00:00,В течение следующей недели,
1932,2025-02-15 10:23:53+00:00,Здравствуйте ! я написал тест в первый день ППА1 и до сих пор не вижу своего результата,6458967480.0
1933,2025-02-16 12:30:53+00:00,добрый день. скоро ли появится силлабус на 2 сем?,386444739.0
1934,2025-02-16 13:55:57+00:00,Скоро.,
1935,2025-02-16 15:29:22+00:00,"добрый вечер, все еще неизвестно время, когда вам можно написать письмо по поводу перевода?",787498708.0
1936,2025-02-17 09:40:16+00:00,"Добрый день, подскажите, пожалуйста, на этой неделе PPA не будет, потому что я пыталась подписаться на сайте, но он показывает только расписание на следующую неделю.",6352580519.0
1937,2025-02-17 09:46:04+00:00,На этой неделе не будет. Потом снова будет.,
1938,2025-02-17 09:49:36+00:00,"Нам писать не нужно, пишите на хелпдеск.",
1939,2025-02-17 14:52:09+00:00,"Здравствуйте. Не выставлены оценки по ТМ1 и ТМ2, писал 06.02, хотя КР2 уже проверена, а ее писал намного позже и стоит 0 баллов. Еще ожидать проверки ТМов? 0 ставится если меньше 9 баллов набрано? У кого уточнить информацию? Спасибо.",1239414765.0
1940,2025-02-17 16:08:57+00:00,"[**MathMindGames**](https://t.me/MathMindGames) — наш новый канал с квизами по матанализу. Присоединяйтесь!

__(участие в квизах анонимное, баллы за победы не предусмотрены)__",-1002163089538.0
1941,2025-02-17 19:32:47+00:00,"добрый вечер! 
я не поняла если честно, буду рада если поможете разобраться! 
КР проводится на практическом занятии или в доп часы?",754651370.0
1942,2025-02-17 19:32:47+00:00,,754651370.0
1943,2025-02-18 06:56:49+00:00,Добрый день! Будет отдельная практика в одну из суббот. Она появится в расписании.,
1944,2025-02-18 07:00:46+00:00,"но со своим практиком, верно?",754651370.0
1945,2025-02-18 07:27:21+00:00,Мы пока это продумываем.,
1946,2025-02-18 10:00:01+00:00,"❗️**Потоки Мат Ан 3.2 и 3.4** (Вт 13:30 и 15:30 Крон 2430 Труфанова А.А.)

Практические занятия с Анной Александровной Труфановой сегодня во вторник 18 февраля пройдут у вас по расписанию, но в зуме. [**Ссылка**](https://itmo.zoom.us/j/86192864910?pwd=EXI4dTG32RDMcgyiiORJa0dvXOoIuV.1) для подключения, код: 190596

__Ссылка уже была вам выслана, дублируем здесь на всякий случай.__

#замена",-1002163089538.0
1947,2025-02-18 13:29:32+00:00,"⚡️   [**СИЛЛАБУС**](https://mathdep.itmo.ru/blog/courses/matan_base/)   ⚡️

Силлабус для 2 семестра матанализа доступен на [сайте НОЦМ](https://mathdep.itmo.ru/blog/courses/matan_base/). В нём вы найдёте:
⭐️общую информацию об [организации курса](https://disk.yandex.ru/i/XgI8BOAx6sQ0ug)
⭐️[план занятий](https://disk.yandex.ru/i/pdMTZjqK-xnW7g)
⭐️[календарь занятий](https://disk.yandex.ru/i/otfXQgW-mlICiQ)
⭐️описание [системы оценивания](https://t.me/c/2163089538/167)
⭐️[список потоков](https://disk.yandex.ru/i/IbWms-pvjnaG3g) и их преподавателей
⭐️ссылки на [учебник](https://disk.yandex.ru/i/HCGXp4dcJRPGNA) и рекомендованную литературу
⭐️[учебные материалы](https://disk.yandex.ru/d/Bvi2Jr1Ylq7Q6w) и [комплекты задач](https://disk.yandex.ru/d/mz2-BMO0cI_piw) для практик
⭐️[записи занятий](https://t.me/c/2163089538/158) и их конспекты

__Документы представлены в формате PDF с пометкой внутри о дате обновления.__",-1002163089538.0
1948,2025-02-18 20:29:10+00:00,"Здравствуйте, когда обновят табличку?",1230476104.0
1949,2025-02-19 21:44:53+00:00,как мы получим результат этого экзамена?,1764188637.0
1950,2025-02-20 05:34:33+00:00,У вашего преподавателя практики.,
1951,2025-02-20 05:57:44+00:00,"кТо мой преподаватель.?
🙂
паток: Р3.4",1764188637.0
1952,2025-02-20 06:00:35+00:00,Лаврухин Виктор Александрович,
1953,2025-02-20 06:15:02+00:00,"Не могли бы вы подсказать мне, как с ним связаться?",1764188637.0
1954,2025-02-20 08:21:13+00:00,может ли эта практика наложиться на другие пары ?,7190251020.0
1955,2025-02-20 08:25:40+00:00,"💻 **Домашние задания**

В этом семестре вас тоже ждут домашние задания на платформе [**геолин.рф**](https://xn--c1aejlld.xn--p1ai/). В 1-м разделе будет восемь серий ДЗ 1 по интегралам:

**ДЗ 1.1** — 3 задачи — до **Вт** **25 февр. 23:59**
**ДЗ 1.2** — 4 задачи — до **Вт** **25 февр. 23:59**__ (как для ДЗ 1.1)__
**ДЗ 1.3 **— 3 задачи — до **Вт 4 марта 23:59**
**ДЗ 1.4 **— 4 задачи — до **Вт 11 марта 23:59**
**ДЗ 1.5 **— 5 задач — до **Вт 18 марта 23:59**
**ДЗ 1.6 **— 5 задач — до **Вт 25 марта 23:59**
**ДЗ 1.7 **— 6 задач — до **Вт 1 апр. 23:59**
**ДЗ 1.8 **— 5 задач — до **Вт 8 апр. 23:59**

💡 Всего 35 задач. Для успешного закрытия ДЗ 1 нужно верно решить **не менее 60% от общего количества задач**, то есть суммарно не менее 21 задачи. При этом решать ≥60% именно в каждой серии надобности нет.

‼️ Пожалуйста, не завершайте работу до конца срока. Иначе вы не сможете вернуться к ней. Её **можно вообще не завершать** — выполненные задания в любом случае зачтутся.

✅ Главное, **нажимайте кнопку ""отправить""** рядом с каждой задачей для проверки ваших ответов. Каждый ответ можно отправлять снова и снова до тех пор, пока он не будет зачтён как верный.

🧐 Если вы уверены, что задание решено верно, но ответ не принимается, пожалуйста, проверьте ещё раз формат ввода ответа. После этого попробуйте обсудить задачу с коллегами по потоку. Если коллективно вы решите, что задача решена верно, обратитесь к преподавателю вашего практического потока за обратной связью (__приложите скрин самой задачи и её подробное решение__). Если и это не поможет, чекните [канал GeoLin](https://t.me/+vbqAgtsJu384OTc6), возможно о проблеме уже знают и работают над ней.

🫂 Также вы можете написать в комментарии в [канале GeoLin](https://t.me/+vbqAgtsJu384OTc6), если у вас возникнут другие технические баги или сложности с доступом к платформе (забыли пароль, аккаунт не прошел верификацию, прочие трудности). Обязательно укажите свои данные и опишите проблему и ситуацию, в которой она возникла.

#ДЗ #геолин",-1002163089538.0
1956,2025-02-20 08:25:59+00:00,"Нет, не должны.",
1957,2025-02-20 08:28:09+00:00,Ассортимент реакций сократился🧐,889083702.0
1958,2025-02-20 08:36:47+00:00,be closed,1848614987.0
1960,2025-02-20 08:54:39+00:00,,1044393517.0
1961,2025-02-20 11:08:59+00:00,"Получается, в дедлайне дз 1.2 ошибка?)",958458003.0
1962,2025-02-20 11:36:18+00:00,Скоро поправят.,
1963,2025-02-20 12:20:44+00:00,"🎓 **Лекция 3: Критерий Дарбу и классы интегрируемых функций**
На третьей лекции, вспомнив понятие равномерно непрерывной функции и свойства сумм Дарбу, мы докажем критерий Дарбу (критерий существования интеграла Римана), а также переформулируем его через понятие колебания функции. Благодаря критерию Дарбу мы выясним, что непрерывные на отрезке функции интегрируемы на нём. При этом аналогичное утверждение для кусочно-непрерывных функций тоже окажется справедливым.
*️⃣ __Самостоятельно:__
Изучить темы, которые ваш лектор поручит изучить самостоятельно.

✏️** Практика 3: Интегрирование по частям**
На третьей практике мы займёмся интегрированием по частям.

__💾 Комплект задач 3 уже __[__опубликован__](https://t.me/c/2163089538/164)__.
__
🐱 Приходите! Кстати, на практике можно будет переписать ПР1. Если вы ещё не знаете свой результат, на всякий случай повторите таблицу интегралов.

#лекции #практики",-1002163089538.0
1964,2025-02-20 18:51:17+00:00,"Здравствуйте. Если перепись не удалась, то в табличке должен стоять 0?",911352718.0
1965,2025-02-22 10:05:01+00:00,"💻 **Домашние задания**

✌️ Напоминаем, что срок ДЗ 1.1 и ДЗ 1.2 в геолине — до **Вт 25 февр. 23:59**. Мастер-пост [здесь](https://t.me/c/2163089538/177).

#ДЗ #геолин",-1002163089538.0
1966,2025-02-22 11:59:59+00:00,"Вопрос к ДЗ1.1 Ко второму заданию. Тут написано ""в ответе указать {...} значение её (первообразной) аргумента в точке 1"". А как это сделать, если у первообразной С неизвестна? Или я задание неправильно понял (нужно найти х такой, что F(x)=1)?",1899161473.0
1967,2025-02-22 12:01:15+00:00,"В моей функции (ИСУ - 474261) Если брать С за 0, то решения нет",1899161473.0
1968,2025-02-22 12:58:43+00:00,"И в ДЗ1.2 У меня во второй задаче тоже говорит, что ответ неверный, хотя всё правильно",1899161473.0
1969,2025-02-22 15:58:04+00:00,И в ДЗ1.2 в третьей задаче тоже самое,1899161473.0
1970,2025-02-23 12:34:37+00:00,"Подскажите пожалуйста, что делать если геолин не даёт зарегистрироваться, я перевёлся с другой ОП, первый раз работаю с данным сайтом
Сидорович Ярослав 467454",818825838.0
1972,2025-02-23 12:37:14+00:00,"Добрый день! Аналогичная проблема, что и у Ярослава. 
Федоров Иван Денисович 467848",829617267.0
1973,2025-02-24 06:58:56+00:00,подставить вместо х единицу просто и сказать что в аргументе главной функции,1066140263.0
1974,2025-02-24 07:06:08+00:00,"Тогда будет 1, нет? Или х - не аргумент функции f(x)?",1899161473.0
1975,2025-02-24 07:14:16+00:00,"аргумент главной функции - это то, что находится на месте аргумента

условно арктангес(х/2): аргумент - х/2",1066140263.0
1976,2025-02-24 07:23:01+00:00,"А, понял, спасибо",1899161473.0
1977,2025-02-24 07:24:31+00:00,"Здравствуйте! Подскажите пожалуйста, почему у меня стоит 0 баллов за ТМ2, хотя я ответил на 60% и был уверен своих результатов. Написал 14.02 
464893",6578468845.0
1978,2025-02-24 08:25:11+00:00,"Здравствуйте! У меня закрыты все контрольные точки но не закрыто дз2 
В зачетке до сих пор висит, что у меня задолжность 
Перемет Тимур 467053",1053965915.0
1979,2025-02-24 09:20:45+00:00,"Случайно завершила дз 1.2 👁
Есть ли возможность дописать работу? 🙏",1060591359.0
1980,2025-02-24 11:58:20+00:00,Добрый день! Напишите в канал геолина или Александру Ершову напрямую @alerrom.,
1981,2025-02-24 11:58:25+00:00,Добрый день! Напишите в канал геолина или Александру Ершову напрямую @alerrom.,
1982,2025-02-24 11:58:56+00:00,Добрый день! Напишите в канал геолина.,
1983,2025-02-24 12:00:27+00:00,А насчёт этого?,1899161473.0
1984,2025-02-24 12:04:18+00:00,Насчёт этого читаем мастер-пост и не тревожим чат.,
1985,2025-02-24 12:04:55+00:00,"Понял, благодарю",1899161473.0
1986,2025-02-24 20:31:51+00:00,???,6578468845.0
1987,2025-02-25 04:51:07+00:00,,105637660.0
1988,2025-02-25 04:59:27+00:00,"Доброе утро, баллы в БАРС и в ведомости будут обновляться после окончания ППА1",105637660.0
1989,2025-02-25 05:14:31+00:00,,363319762.0
1990,2025-02-25 10:09:50+00:00,Пробовал находить его в персоналиях в майитмо?,1910267097.0
1991,2025-02-25 11:49:58+00:00,,5053370656.0
1992,2025-02-25 13:39:14+00:00,yes,1764188637.0
1993,2025-02-25 13:58:35+00:00,"Добрый день! Как узнать, проверили ли мою работу по ППА1? Просто я сейчас посмотрел, изменили количество попыток, но так как оценка была выставлена до этого, не совсем понятно, у меня всё ещё 0 или ещё не проверили? 474261 ИСУ",1899161473.0
1994,2025-02-25 14:00:01+00:00,"💻 **Домашние задания**

✌️ Напоминаем, что срок ДЗ 1.1 и ДЗ 1.2 в геолине заканчивается **сегодня в 23:59**. Мастер-пост [здесь](https://t.me/c/2163089538/177).

#ДЗ #геолин",-1002163089538.0
1995,2025-02-25 14:00:33+00:00,"Меня перевели с прода на базу(сегодня изменилось расписание), но доступа к курсу на геолине нет
В случае чего, можно будет продлить дедлайн, если мне не успеют открыть?",1603767084.0
1996,2025-02-25 14:05:31+00:00,На какой аудитории проходит ППА1 сегодня?,6458967480.0
1997,2025-02-25 14:09:00+00:00,1220,1208558643.0
1998,2025-02-25 14:10:10+00:00,Напишите Александру Ершову @alerrom,
1999,2025-02-25 14:45:14+00:00,"Добрый день! В шапке листа указана информация по выставленным работам. Работы, написанные вчера, еще не проверены. Попытки обновляются автоматически через определенные промежутки времени, независимо от результата проверки работ",5053370656.0
2001,2025-02-25 14:48:38+00:00,Благодарю 🎩,1899161473.0
2002,2025-02-26 07:48:03+00:00,"Здравствуйте! Является ли уважительной причиной неявка на ппа из за болезни? и будет ли ещё одна неделя для сдачи т.к. ппа же до 11 марта?
Ответьте, пожалуйста побыстрее. 
От этого зависит, нужно ли мне будет идти сегодня убитым на сдачу",996686969.0
2004,2025-02-26 11:03:02+00:00,"Добрый день ещё раз! А когда будут проверять работы, написанные в понедельник? Хотелось бы просто узнать, улечу ли с универа из-за одной не сданной работы, или все же нет😅 И если можно, хотел бы узнать, проверена ли моя работа? (ИСУ 474261)",1899161473.0
2005,2025-02-26 11:07:06+00:00,"на почте ответили, что в марте консультации не планируются",625717448.0
2006,2025-02-26 11:10:32+00:00,"да, мне в принципе тоже уже на всё в почте ответили",996686969.0
2007,2025-02-26 12:28:28+00:00,"Добрый день, только в том случае, если у вас есть справка из студофиса (они проверят вашу медицинскую справку на подлинность и отправят нам документ). Тогда вам официально продлят ППА1.
Напоминаем, что пятница это последний день ППА1.",105637660.0
2008,2025-02-26 12:30:24+00:00,Понял. Спасибо за ответ!,996686969.0
2009,2025-02-27 12:50:14+00:00,"**⚡️****⚡️****⚡️****⚡️**
**➡️**** Мат Ан P2.3** (Пт **8:10** Крон 2316 Кольцова Т.Б.)
**➡️**** Мат Ан P2.4** (Пт **9:50** Крон 2316 Кольцова Т.Б.)
**➡️**** Мат Ан P1.5** (Пт **11:30** Крон 2416 Кольцова Т.Б.)
**➡️**** Мат Ан U2.4** (Пт **13:30** Крон 2430 Кольцова Т.Б.)

Завтра в **пятницу 28 февраля** Татьяна Борисовна Кольцова не сможет провести занятия, поэтому приглашаем вас присоединиться к занятиям по вашему расписанию, но в других аудиториях при наличии мест:

➡️ **8:10 — Мат Ан P2.3**
1410 (20 мест) P1.1 Ватутин А.Д.
1316 (15 мест) P1.2 Савченко Т.В.
2403 (20 мест) P2.1 Лебедева А.Д.
2430 (20 мест) P2.2 Ланбин Ю.В.

**➡️**** 9:50 — Мат Ан P2.4**
1410 (15 мест) 5.1 Трифанова Е.С.
1316 (20 мест) 5.2 Багмутов А.С.
2403 (20 мест) 5.3 Лебедева А.Д.
2430 (20 мест) 5.4 Ватутин А.Д.

**➡️**** 11:30 — Мат Ан P1.5**
1410 (20 мест) P1.3 Блинова И.В.
1316 (15 мест) P1.4 Багмутов А.С.

**➡️**** 13:30 — Мат Ан U2.4**
1410 (15 мест) U2.1 Лукина М.В.
1316 (15 мест) U2.2 Блинова И.В.

#замена",-1002163089538.0
2010,2025-02-27 14:20:57+00:00,"🎓 **Лекция 4: Свойства интегрируемых функций и интеграла**
На четвёртой лекции мы познакомимся с арифметическими свойствами интегрируемых функций, а также со свойствами интегралов (линейность, аддитивность, монотонность, оценка, связь модулей и первая теорема о среднем).
*️⃣ __Самостоятельно:__
Изучить темы, которые ваш лектор поручит изучить самостоятельно.

✏️** Практика 4: Интегрирование рациональных дробей**
На четвёртой практике мы будем интегрировать рациональные дроби, сводя их к правильным, а затем раскладывая на простейшие. Здесь вам как раз понадобится тот теоретический материал, который нужно было изучить самостоятельно после первой лекции (подробнее [**здесь**](https://t.me/c/2163089538/154)). Освежите его в памяти!
👾 Кстати, в некоторых потоках (по решению вашего преподавателя) практика пройдёт в формате игры по командам. Чтобы подготовиться и помочь своей команде, изучите заранее пример с вычислением интеграла от рациональной дроби в общем виде.

__💾 Комплект задач 4 и пример вычисления интеграла уже __[__опубликованы__](https://t.me/c/2163089538/164)__.
__
💐 Успехов!

#лекции #практики",-1002163089538.0
2011,2025-02-27 15:10:22+00:00,"❗️**Поток Мат Ан P1** (лекция Пт 10:00 Крон 1405 Правдин К.В.)

К сожалению, Константин Владимирович не сможет провести лекцию. Поэтому её нужно будет посмотреть в записи. Сейчас доступна прошлогодняя запись в [**ютубе**](https://youtu.be/ABLgoIrOi44?si=xlRwkdKZMUgX9HAC). Также к понедельнику будет [**выложена**](https://t.me/c/2163089538/158) её актуальная версия, записанная для онлайн-потоков. Содержание в них одинаковое.

#замена",-1002163089538.0
2012,2025-02-27 15:48:50+00:00,"Здравствуйте, а еще можно записаться на завтра на консультацию?",1841378558.0
2013,2025-02-27 15:49:15+00:00,"Добрый вечер, нет",105637660.0
2014,2025-02-27 15:50:21+00:00,А без записи никак не выйдет написать?,1841378558.0
2015,2025-02-27 15:51:52+00:00,"нет, места закончились",105637660.0
2016,2025-02-28 12:28:05+00:00,"Здравствуйте, а будет сегодня практика в 17:10 у потока U1.4, которую ведет Милованович?",5071628105.0
2017,2025-02-28 13:22:07+00:00,"Да, онлайн.",
2018,2025-02-28 13:28:36+00:00,"Ссылка для подключения:
17:10   **Мат Ан U1.4**   Милованович Е.В.
https://itmo.zoom.us/j/85282764273?pwd=fux6OQkhyhH5ftLnLkgba4YOp0kRf9.1
Код 175625",
2019,2025-02-28 13:33:55+00:00,"❗️**Поток Мат Ан U1.4** (практика Пт 17:10 Крон 2430 Милованович Е.В.)

Напоминаем, что практика с Екатериной Воиславовной сегодня пройдёт у вас в зуме. Ссылка была выслана на почту вчера и видна в my itmo. Дублируем здесь: [**зум**](https://itmo.zoom.us/j/85282764273?pwd=fux6OQkhyhH5ftLnLkgba4YOp0kRf9.1), код 175625

#замена",-1002163089538.0
2020,2025-02-28 13:34:48+00:00,"На почту писали,что можно прийти и очно…",951264657.0
2021,2025-02-28 13:36:32+00:00,А куда именно можно прийти очно?,
2022,2025-02-28 13:37:39+00:00,На практику,951264657.0
2023,2025-02-28 13:38:47+00:00,"Да, конечно, аудитория забронирована под ваше занятие и вы можете подключиться онлайн, сидя в аудитории.",
2024,2025-02-28 13:47:20+00:00,Вам должно было прийти такое письмо. Других писем про занятие в потоке U1.4 в эту пятницу — не высылалось.,
2025,2025-02-28 13:48:30+00:00,"Да,извините,неправильно поняла)",951264657.0
2026,2025-02-28 14:16:22+00:00,"Добрый день, на сайте НОЦМ отсутствует форма для записи на ППА-1, хотя говорилось, что она будет продолжаться до 11 марта https://mathdep.itmo.ru/attestation/ Ещё будет возможность записаться?",5281617501.0
2028,2025-02-28 18:10:44+00:00,"Добрый вечер! 

11 марта — официальный срок завершения ППА1, когда должны быть утверждены все оценки. 

Консультации же, на которых можно было написать работы, проводились ежедневно, начиная с 6 февраля. Сегодня была последняя консультация в рамках ППА1, и новых на данный момент не планируется",363319762.0
2029,2025-02-28 18:15:44+00:00,"Но нигде не говорилось, что возможнсть сдать закончится 28 февраля. В этом же чате фигурирует дата 11 марта. Как из такой информации я могу заключить, что реальный конец 28 февраля?",5281617501.0
2030,2025-02-28 18:22:40+00:00,"Расписание консультаций публиковалось на сайте НОЦМ ещё до начала ППА1, о чем неоднократно сообщалось — например, [здесь](https://t.me/c/2163089538/151)

Вы сами выше приводите ссылку, по которой открывается страница с расписанием консультаций",363319762.0
2031,2025-02-28 18:30:43+00:00,"Вы сами это расписание дополняли, поэтому логично было ожидать, что и после февраля дополнится",5281617501.0
2032,2025-03-01 10:05:01+00:00,"💻 **Домашние задания**

✌️ Напоминаем, что срок ДЗ 1.3 в геолине — до **Вт 4 марта 23:59**. Мастер-пост [здесь](https://t.me/c/2163089538/177).

#ДЗ #геолин",-1002163089538.0
2033,2025-03-01 11:05:50+00:00,,7130384333.0
2034,2025-03-01 11:06:27+00:00,А можно пожалуйста ещё немного консультаций?🥺🥺🥺,7130384333.0
2035,2025-03-01 19:13:01+00:00,"Здравствуйте, а вы добавите на сайт новые дни пересдач и форму для записи?",900842858.0
2036,2025-03-01 22:16:24+00:00,"Здравствуйте. Все консультации в рамках ППА1 завершены, и новых на данный момент не планируется",363319762.0
2037,2025-03-02 07:02:23+00:00,Так срок еще до 11 марта же есть,900842858.0
2038,2025-03-02 15:15:01+00:00,"11 марта — это официальный срок завершения ППА1, до которого должны быть проверены все работы и утверждены все оценки

Проверка столь большого количества работ также занимает время, потому физически невозможно организовать консультации до последнего дня ППА1

Непосредственно консультации, на которых можно было написать работы, завершены. Работы отправлены на проверку, и в течение ближайшей недели появятся все результаты",363319762.0
2039,2025-03-02 15:21:43+00:00,"А есть возможность провести консультации 3,4,5 числа?",7130384333.0
2040,2025-03-02 15:40:48+00:00,"К сожалению, такой возможности нет",363319762.0
2041,2025-03-03 10:25:39+00:00,"**⚡️****⚡️****⚡️****⚡️**
**➡️**** Мат Ан P3** (Вт **8:10** Ломо 2202 Кольцова Т.Б.)
**➡️**** Мат Ан P3.1** (Вт **9:50** Ломо 1310 Кольцова Т.Б.)

Завтра во **вторник 4 марта** Татьяна Борисовна Кольцова не сможет провести занятия, поэтому приглашаем вас:
➡️ в 8:10 посмотреть лекцию № 4 [**в записи**](https://t.me/c/2163089538/158)
➡️ в 9:50 присоединиться к занятиям по вашему расписанию, но в других аудиториях при наличии мест:

1314 (10 мест) P3.2 Халяпин А.В.
1315 (15 мест) P3.3 Лебедева А.Д.
4210 (20 мест) P3.4 Лаврухин В.А.
1607 (5 мест) P3.5 Богачёв В.А.

#замена",-1002163089538.0
2042,2025-03-03 10:26:36+00:00,"Богачёв вообще супер классный, идите к нему",637233329.0
2043,2025-03-03 10:27:52+00:00,"У него всего 5 мест в аудитории, будьте готовы пойти у другим преподавателям!",
2044,2025-03-03 10:29:31+00:00,5 мест - это гарантированно найдётся или какое-то среднее значение?,1049136912.0
2045,2025-03-03 10:30:34+00:00,Первое. Это теоретический расчёт: количество мест в аудитории минус количество студентов по списку.,
2046,2025-03-03 14:00:01+00:00,"☀️  **Проверочная работа № 2**

**ПР 2** пройдёт на 6-й практике по теме ""Основные методы интегрирования"".
🟣 __ключевая контрольная точка__
🔵 5 задач
🔵 порог 60% (3 из 5)
🔵 0 / 5 баллов
🔵 20 мин.

📃 На проверочной вы получите 5 интегралов на подобии тех, что решали на практиках. На работу отводится всего 20 минут. Поэтому нужно быстро и уверенно вычислять интегралы, а также сразу видеть, какой из методов сработает. Демо-вариант ПР 2 не публикуется. Для подготовки прорешайте задачи из комплектов и, главное, не переставайте тренироваться!

**Попытки:**
⏩ 1-я — на практике 6
⏩ 2-я — на практике 7__
Попытки снова всего две, поэтому нужно справиться!__

**Пропуски:**
✖️ Если пропустите 1-ю попытку по уважительной причине, оформите справку в студофисе, которая подтвердит это. Тогда 1-я попытка может быть возмещена преподавателем практики в указанное им время. Без уважительной причины 1-я попытка сгорит.
✖️ Если пропустите 2-ю попытку по любой причине, то она сгорит.

#ПР #проверочная",-1002163089538.0
2047,2025-03-03 14:00:32+00:00,а где все реакции...,660781507.0
2048,2025-03-03 14:00:52+00:00,а не надо здесь реакции неправильные ставить…,754910795.0
2049,2025-03-03 14:01:04+00:00,Нет Соня ты не в ту сторону воюешь,660781507.0
2050,2025-03-03 14:01:05+00:00,6 практика когда?,1016044756.0
2051,2025-03-03 14:01:27+00:00,,660781507.0
2052,2025-03-03 14:02:43+00:00,ну по моим подсчетам 18 марта,1016044756.0
2053,2025-03-03 14:02:50+00:00,но хз как они считали,1016044756.0
2054,2025-03-03 14:04:06+00:00,6 практика это какая неделя,165174423.0
2055,2025-03-03 14:04:18+00:00,не эта вроде как,766483253.0
2056,2025-03-03 14:04:25+00:00,на след неделе должна быть попытка 1,766483253.0
2057,2025-03-03 14:05:06+00:00,ну 100% не эта просто лично у меня учеба началась 5 февраля и практики 4-го не было,1016044756.0
2058,2025-03-03 14:05:31+00:00,и 6-ая по счету 18 марта пройдет,1016044756.0
2059,2025-03-03 14:38:29+00:00,когда будет доступен демо-вариат?,657883412.0
2060,2025-03-03 14:38:51+00:00,и будет ли он доступен в принципе?,963270043.0
2061,2025-03-03 14:39:16+00:00,просто в прошлый раз демо не было,963270043.0
2062,2025-03-03 14:40:50+00:00,"в силлабусе было написано, что демо варик к проверочным должен быть",657883412.0
2063,2025-03-03 15:10:37+00:00,"Демо вариант не нужен, т.к. задачи на ПР 2 будут аналогичны тем, что в комплектвх задач 1-5 для практик. Решайте их!",
2064,2025-03-03 15:23:22+00:00,из первых 4 практик? или то что будет на 5 тоже может встретиться?,909488353.0
2065,2025-03-03 15:47:15+00:00,"Здравствуйте, то есть проверочных будет не две?",1005021565.0
2066,2025-03-03 15:53:07+00:00,Посмотрите обновлëнный файл.,
2067,2025-03-03 16:01:28+00:00,"добрый вечер! 
когда станут известны дата и время проведения КР? 
Так же мы заметили что теперь КР1 стоит 5 баллов, будет ли работа упрощена в честь этого?",754651370.0
2068,2025-03-03 16:19:49+00:00,"Добрый вечер! Ожидайте новостей. Мы сообщим, когда будем готовы.",
2069,2025-03-03 16:24:06+00:00,"КР является ключевой контрольной точкой с выставлением либо 0, либо макс баллов за неë. Поэтому в сущности не важно, сколько баллов на неë отводится – важно лишь закрыта она или нет.",
2070,2025-03-03 20:05:37+00:00,"**⚡️****⚡️****⚡️****⚡️****
**➡️ **Мат Ан 1.2** (Вт **9:50** Крон 1316 Ефремов И.Д.)
➡️ **Мат Ан 1.4** (Вт **13:30** Крон 1410 Ефремов И.Д.)

Завтра во **вторник 4 марта** Илья Дмитриевич Ефремов не сможет провести занятия, поэтому приглашаем вас присоединиться к занятиям по вашему расписанию, но в других аудиториях при наличии мест:

➡️ **9:50 — Мат Ан 1.2**
1410 (20 мест) 1.1 Шиловская Н.А.
2416 (10 мест) 1.3 Попов А.И.

➡️ **13:30 — Мат Ан 1.4**
1316 (20 мест) 1.5 Шиловская Н.А. 
2336 (10 мест) 3.1 Сухинин Е.С.
2430 (20 мест) 3.2 Труфанова А.А.

#замена",-1002163089538.0
2071,2025-03-04 05:40:14+00:00,а если я пропустил пр1 когда я смогу ее сдать,851303941.0
2072,2025-03-04 08:53:30+00:00,"Добрый день! Подскажите, пожалуйста, можно ли получить доступ к первому ДЗ, если я просрочила дедлайн?",785446637.0
2073,2025-03-04 09:53:53+00:00,Добрый день! Сроки не продлевались. Выполняйте другие ДЗ.,
2074,2025-03-04 09:55:20+00:00,"У нас пока нет информации об этом. У вас было две попытки. Если пропуск 1-й попытки подтверждëн справкой из студофиса, обратитесь к своему практику.",
2075,2025-03-04 14:00:01+00:00,"💻 **Домашние задания**

✌️ Напоминаем, что срок ДЗ 1.3 в геолине заканчивается **сегодня в 23:59**. Мастер-пост [здесь](https://t.me/c/2163089538/177).

#ДЗ #геолин",-1002163089538.0
2076,2025-03-04 18:03:57+00:00,"Здравствуйте, на сайте появилась возможность записаться на ппа1 на пятницу. Это правдивая информация?",1910267097.0
2077,2025-03-04 18:04:21+00:00,"Добрый вечер, да",105637660.0
2078,2025-03-04 18:05:25+00:00,"Большое спасибо. 
А почему не было информации об этом на каналах? Везде говорили, что 28.02 будет последняя возможность",1910267097.0
2079,2025-03-04 23:12:01+00:00,Я дз ещё открываться будут? Я совсем забыл прорешать..,1908696045.0
2080,2025-03-05 01:08:01+00:00,Даа… только сейчас вспомнила,1213507024.0
2081,2025-03-05 05:13:28+00:00,"Я перевелся из другого вуза, поэтому доступа к домашке пока нет, подскажите как его получить?",6731785240.0
